货号,款号,库存,产品线,款式分类,主石重,主石颜色,主石净度,主石切工,主石,主石粒数,主石规格,主石形状,副石1,副石1粒数,副石1重,指圈,主成色,主成色重,成本价
1203020228,KLRW012780,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,16,S925,0,353.97
1203020229,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,17,S925,0,353.97
1203020231,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,14,S925,0,353.97
1203020233,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,15,S925,0,353.97
1203020234,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,13,S925,0,353.97
1203020235,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,0,,,,0,0,13,S925,0,353.97
1204019320,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,,,,,,0,16,S925,0,354
1204019321,KLRW013677,返厂中,其他饰品,女戒,0,,,,碧玺,,,,,,0,17,S925,0,354
1311071755,KLRW014128,返厂中,钻石饰品,女戒,0.5,,,,钻石,1,,,钻石,12,0.127,12,18K白金,2.71,1147.97
1405172537,KLRW014128,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,12,0.112,13,18K白金,2.8,1142.88
1211066513,KLRW014276,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,20,0.068,11,18K白金,2.53,1156.34
1310005639,KLRW014668,返厂中,钻石饰品,女戒,1,,,,,0,,,,0,0,11,18K白金,3.52,851.28
1110005866,KLRW014725,返厂中,钻石饰品,女戒,1.25,,,,,0,,,钻石,64,0.75,13,18K白金,4.78,5089.28
1110005888,KLRW014750,返厂中,钻石饰品,女戒,0.75,,,,,,,,钻石,142,0.44,13,18K白金,5.3,4245.39
1301031487,KLRW015032,返厂中,钻石饰品,女戒,0.5,,,,,,,,,0,0,13,PT950,3.17,1250.53
1305019829,KLRW015222,返厂中,钻石饰品,情侣戒,0.02,,,,钻石,1,,,,0,0,11,18K白金,1.186,433.22
1305019837,KLRW015222,返厂中,钻石饰品,情侣戒,0.02,,,,钻石,1,,,,0,0,12,18K白金,1.236,446.32
1305019849,KLRW015222,返厂中,钻石饰品,情侣戒,0.02,,,,钻石,1,,,,0,0,13,18K白金,1.186,451.55
1305019850,KLRW015222,返厂中,钻石饰品,情侣戒,0.02,,,,钻石,1,,,,0,0,11,18K白金,1.236,446.32
1305032677,KLRW015222,返厂中,钻石饰品,情侣戒,0.02,,,,钻石,1,,,,,0,10,18K白金,1.206,438.46
1411348807,KLRW016096,返厂中,钻石饰品,女戒,0.5,E,SI1,,钻石,1,,,钻石,12,0.048,11,18K白金,3.02,929.45
1305019413,KLRW016097,返厂中,钻石饰品,女戒,0.4,,,,,0,,,,0,0,12,PT950,3.77,1364.01
1305023801,KLRW016349,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,14,0.111,13,18K白金,3.228,1342.58
1211047344,KLRW016392,返厂中,钻石饰品,女戒,0.171,,,,钻石,1,.171,,,0,0,11,18K白金,1.69,1469.32
1211047361,KLRW016809,返厂中,钻石饰品,戒指,0.3,,,,,0,,,钻石,32,0.123,11,18K白金,1.71,1221.63
1112044321,KLRW016878,返厂中,钻石饰品,戒指,0.499,F,SI,,钻石,1,,,,0,0,13,18K白金,3.09,7761.25
1305019433,KLRW017361,返厂中,钻石饰品,女戒,0.6,,,,,0,,,钻石,16,0.108,15,PT950,3.698,1796.29
1305023771,KLRW017365,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,6,0.072,10,18K白金,2.436,929.53
1305033066,KLRW017368,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,12,0.045,13,18K白金,2.331,874.59
1305023817,KLRW017409,返厂中,钻石饰品,女戒,0.3,,,,,,,,,,0,10,18K白金,2.14,601.63
1403143886,KLRW017560,返厂中,钻石饰品,女戒,0.4,,,,钻石,1,,,钻石,10,0.203,13,18K白金,3.16,1519.87
1.50306E+11,KLRW017560,返厂中,钻石饰品,女戒,0.3,,,,钻石,1,,,,0,0,,18K白金,2.49,684.28
1.50325E+11,KLRW017560,返厂中,钻石饰品,女戒,0.3,,,,,,,,钻石,10,0.205,10.5,18K白金,3.53,1557.85
1204007078,KLRW017611,返厂中,钻石饰品,女戒,0,,,,,0,,,,0,0,17,18K白金,3.37,1059.49
1411377200,KLRW017776,返厂中,钻石饰品,女戒,0.4,F,SI1,,钻石,1,,,,0,0,16,18K白金,2.319,535.02
1307006285,KLRW017996,返厂中,钻石饰品,女戒,0.51,,,,,,,,钻石,20,0.071,10.5,18K白金,1.87,868.2
1211020465,KLRW018254,返厂中,钻石饰品,女戒,0.2,,,,,,,,蓝宝石,1,0.01,14,18K白金,1.9,644.76
1211020466,KLRW018254,返厂中,钻石饰品,女戒,0.2,,,,,,,,蓝宝石,1,0.01,13,18K白金,1.99,672.22
1211020467,KLRW018254,返厂中,钻石饰品,女戒,0.2,,,,,,,,蓝宝石,1,0.01,11,18K白金,1.75,598.98
1211020469,KLRW018254,返厂中,钻石饰品,女戒,0.2,,,,,,,,蓝宝石,1,0.01,10,18K白金,1.83,623.4
1206016525,KLRW018405,返厂中,其他,女戒,0.7,,,,,0,,,,0,0,16,18K白金,2.96,909.72
1305018848,KLRW018966,返厂中,钻石饰品,女戒,0.73,,,,钻石,1,,,钻石,46,0.138,11,18K白金,2.816,1813.09
1412400831,KLRW018994,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,12,18K白金,1.96,486.66
1412403633,KLRW018994,返厂中,钻石饰品,女戒,0.5,,,,,0,,,,0,0,12,PT950,2.8,903.25
1307004475,KLRW019000,返厂中,钻石饰品,女戒,0.3,,,,,,,,钻石,32,0.112,10,18K白金,1.52,970.6
1412387467,KLRW019000,返厂中,钻石饰品,女戒,0.502,F,SI2,,钻石,1,,,钻石,32,0.101,13,18K白金,2.23,1055.1
1304014972,KLRW019146,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,14,PT950,2.838,1082.3
1205005494,KLRW019148,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,13,PT950,2.96,1202.12
1211020419,KLRW019278,返厂中,钻石饰品,女戒,0.2,,,,,,,,红宝,2,0.014,10,18K白金,1.63,693.8
1211020420,KLRW019278,返厂中,钻石饰品,女戒,0.2,,,,,,,,红宝,2,0.016,11,18K白金,1.63,693.8
1211020421,KLRW019278,返厂中,钻石饰品,女戒,0.2,,,,,,,,红宝,2,0.022,12,18K白金,1.63,693.8
1211020422,KLRW019278,返厂中,钻石饰品,女戒,0.2,,,,,,,,红宝,2,0.017,13,18K白金,1.57,674.19
1211020423,KLRW019278,返厂中,钻石饰品,女戒,0.2,,,,,,,,红宝,2,0.017,14,18K白金,1.62,690.54
1301024756,KLRW019284,返厂中,钻石饰品,女戒,0.64,,,,钻石,1,,,钻石,20,0.108,8.5,18K白金,1.79,1188.37
1208000721,KLRW019288,返厂中,钻石饰品,女戒,0.71,,,,,0,,,钻石,14,0.075,11,PT900,3.62,1890.05
1205000632,KLRW019294,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,14,0.035,11,18K白金,2.09,896.14
1209026672,KLRW019377,返厂中,钻石饰品,女戒,0.112,,,,钻石,1,,,钻石,9,0.092,9.5,18K白金,1.107,1061.51
1211040151,KLRW019377,返厂中,钻石饰品,女戒,0.106,,,,钻石,1,,,钻石,9,0.093,9,18K白金,1.03,956.77
1303006074,KLRW019582,返厂中,钻石饰品,女戒,1.31,,,,,,,,钻石,68,0.441,18,18K白金,4.84,3787.29
1.50203E+11,KLRW019619,返厂中,钻石饰品,女戒,0.18,,,,,,,,钻石,8,0.17,12,18K白金,2.11,1165.95
1305019509,KLRW019952,返厂中,钻石饰品,女戒,0.3,,,,钻石,1,,,,0,0,11,18K白金,1.735,518.18
1211051659,KLRW019983,返厂中,钻石饰品,女戒,1.2,,,,,0,,,,0,0,12.5,18K白金,2.216,711.31
1401103322,KLRW019984,返厂中,钻石饰品,女戒,1,,,,,0,,,,0,0,10.5,18K白金,3.432,789.57
1412395448,KLRW020024,返厂中,钻石饰品,女戒,0.5,,,,,0,,,,0,0,12,18K白金,2.792,644.13
1211032282,KLRW020032,返厂中,钻石饰品,女戒,0.5,,,,,0,,,钻石,6,0.03,10,PT950,3.31,1527.21
1206039692,KLRW020036,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,16,0.095,13,18K白金,2.96,1369.91
1405181308,KLRW020412,返厂中,钻石饰品,情侣戒,0.088,,,,钻石,22,,,,,0,9,18K白金,2.15,1200.48
1304005001,KLRW020420,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,4,0.014,13,18K白金,2.79,1010.21
1412396214,KLRW020454,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,12,PT950,2.983,930.91
1207009965,KLRW020627,返厂中,钻石饰品,戒指,6,,,,,,,,钻石,26,0.181,11,18K白金,3.39,1918.51
1301023896,KLRW020940,返厂中,钻石饰品,女戒,0,,,,,,,,钻石,20,0.055,9,18K白金,2.26,1101.92
1303030290,KLRW021044,返厂中,钻石饰品,女戒,0,,,,,,,,钻石,12,0.037,14,18K黄金,2.83,1125.14
1309027728,KLRW021255,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,16,0.088,13.5,18K白金,3.51,1485.29
1209037255,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,12,18K白金,2.01,659.82
1209037269,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,9,18K白金,2.03,644.82
1209037270,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,9,18K白金,2.01,638.83
1209037271,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,10,18K白金,2,635.83
1209037283,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,13,18K白金,2.12,671.81
1209037292,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,9,18K白金,1.87,596.84
1209037299,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,9,18K白金,1.92,611.83
1209037301,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,9,18K白金,1.87,596.84
1209037306,KLRW021581,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,12,18K白金,1.92,611.83
1305017974,KLRW021983,返厂中,钻石饰品,女戒,0.3,,,,,,,,,,0,9,PT950,3.21,1171.35
1305017976,KLRW021983,返厂中,钻石饰品,女戒,0.3,,,,,,,,,,0,11,PT950,3.26,1188.55
1305017983,KLRW021983,返厂中,钻石饰品,女戒,0.6,,,,,,,,,,0,13,PT950,3.45,1253.92
1209066647,KLRW021998,返厂中,钻石饰品,女戒,1,,,,,0,,,钻石,81,0.397,12,18K白金,4.57,3322.03
1305019478,KLRW022006,返厂中,钻石饰品,女戒,1,,,,,0,,,钻石,16,0.053,13,18K白金,2.619,1003.96
1408237640,KLRW022007,返厂中,钻石饰品,女戒,1,,,,,0,,,钻石,14,0.033,12,18K白金,3.11,967.45
1305023804,KLRW022015,返厂中,钻石饰品,女戒,0.8,,,,,,,,钻石,12,0.045,14,18K白金,3.021,1056.94
1305023786,KLRW022017,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,36,0.151,13,18K白金,2.69,1479.52
1305023789,KLRW022079,返厂中,钻石饰品,女戒,0.6,,,,,,,,钻石,36,0.111,12,18K白金,2.218,1222.94
1306001910,KLRW022110,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,13,18K白金,3.08,918.24
1212015356,KLRW022234,返厂中,钻石饰品,女戒,0.12,,,,钻石,1,,,钻石,9,0.113,12,18K白金,1.303,964.27
1210033120,KLRW022250,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,10,0.036,12,18K白金,2.49,1129.39
1210033173,KLRW022279,返厂中,钻石饰品,女戒,0.5,,,,,,,,,,0,14,18K白金,3.16,1118.02
1310034867,KLRW022462,返厂中,钻石饰品,情侣戒,0.055,,,,钻石,1,,,,,0,13,18K白金,2.369,863.59
1305019418,KLRW022564,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,13,PT950,3.49,1267.68
1211029825,KLRW022580,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,20,0.068,12,18K白金,3.3,1498.23
1305060556,KLRW022580,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,20,0.062,12,PT950,4.88,2225.8
1306017560,KLRW022580,返厂中,钻石饰品,女戒,1,,,,,0,,,钻石,20,0.06,14,18K白金,3.64,1375.46
1305023800,KLRW022623,返厂中,钻石饰品,女戒,1,,,,,,,,钻石,12,0.081,12,18K白金,3.964,1424.83
1305019434,KLRW022714,返厂中,钻石饰品,女戒,0.4,,,,,0,,,钻石,10,0.042,10,PT950,2.782,1223.16
1305035076,KLRW022721,返厂中,钻石饰品,情侣戒,0.216,,,,钻石,34,,,,,0,12,18K白金,2.287,1594.47
1305035089,KLRW022721,返厂中,钻石饰品,情侣戒,0.218,,,,钻石,34,,,,,0,9,18K白金,2.256,1592.87
1402123846,KLRW022721,返厂中,钻石饰品,情侣戒,0.178,,,,钻石,34,,,,,0,14,18K白金,2.454,1553.84
1405172917,KLRW022721,返厂中,钻石饰品,情侣戒,0.178,,,,钻石,34,,,,,0,12,18K白金,2.48,1618.25
1405172919,KLRW022721,返厂中,钻石饰品,情侣戒,0.178,,,,钻石,34,,,,,0,12,18K白金,2.37,1588.42
1405176445,KLRW022721,返厂中,钻石饰品,情侣戒,0.173,,,,钻石,34,,,,,0,13,18K白金,2.15,1505.53
1405176448,KLRW022721,返厂中,钻石饰品,情侣戒,0.173,,,,钻石,34,,,,,0,13,18K白金,2.12,1497.46
1405176449,KLRW022721,返厂中,钻石饰品,情侣戒,0.173,,,,钻石,34,,,,,0,12,18K白金,2.145,1505.53
1405176452,KLRW022721,返厂中,钻石饰品,情侣戒,0.173,,,,钻石,34,,,,,0,14,18K白金,2.12,1497.46
1405176453,KLRW022721,返厂中,钻石饰品,情侣戒,0.173,,,,钻石,34,,,,,0,12,18K白金,2.095,1494.77
1405177062,KLRW022721,返厂中,钻石饰品,情侣戒,0.171,,,,钻石,34,,,,,0,12,18K白金,2.38,1560.16
1405177064,KLRW022721,返厂中,钻石饰品,情侣戒,0.171,,,,钻石,34,,,,,0,11,18K白金,2.31,1541.34
1405177067,KLRW022721,返厂中,钻石饰品,情侣戒,0.171,,,,钻石,34,,,,,0,12,18K白金,2.466,1584.35
1408254454,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,14,18K白金,2.508,1592.78
1408254457,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,13,18K白金,2.488,1587.66
1408254458,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,12,18K白金,2.608,1618.39
1408254469,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,13,18K白金,2.358,1554.37
1408254472,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,13,18K白金,2.378,1559.49
1408254473,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,11,18K白金,2.628,1623.51
1408254476,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,12,18K白金,2.588,1613.27
1408254478,KLRW022721,返厂中,钻石饰品,情侣戒,0.161,,,,钻石,34,,,,0,0,12,18K白金,2.368,1556.93
1305032669,KLRW022723,返厂中,钻石饰品,情侣戒,0.19,I-J,SI,,钻石,1,,,,,0,15,18K彩金,2.082,1657.91
1310033511,KLRW022723,返厂中,钻石饰品,情侣戒,0.208,I-J,SI,,钻石,1,,,,,0,12,18K彩金,2.318,1737.69
1408254828,KLRW022723,返厂中,钻石饰品,情侣戒,0.175,,,,钻石,1,,,,,0,11,18K彩金,2.175,1537.91
1408254831,KLRW022723,返厂中,钻石饰品,情侣戒,0.17,,,,钻石,1,,,,,0,14,18K彩金,2.376,1565.64
1408254833,KLRW022723,返厂中,钻石饰品,情侣戒,0.17,,,,钻石,1,,,,,0,15,18K彩金,2.326,1552.73
1408254840,KLRW022723,返厂中,钻石饰品,情侣戒,0.171,,,,钻石,1,,,,,0,10,18K彩金,2.206,1526.51
1408254841,KLRW022723,返厂中,钻石饰品,情侣戒,0.177,,,,钻石,1,,,,,0,14,18K彩金,2.245,1565.58
1408258627,KLRW022723,返厂中,钻石饰品,情侣戒,0.155,I-J,SI,,钻石,1,,,,,0,10,18K彩金,2.129,1434.36
1408258633,KLRW022723,返厂中,钻石饰品,情侣戒,0.175,I-J,SI,,钻石,1,,,,,0,10,18K彩金,2.135,1532.73
1408258638,KLRW022723,返厂中,钻石饰品,情侣戒,0.193,I-J,SI,,钻石,1,,,,,0,8,18K彩金,2.061,1779.76
1408258644,KLRW022723,返厂中,钻石饰品,情侣戒,0.2,I-J,SI,,钻石,1,,,,,0,8,18K彩金,2.07,1812.02
1411345132,KLRW022723,返厂中,钻石饰品,情侣戒,0.146,,,,钻石,1,,,,,0,9,18K彩金,2.171,1372.85
1411345133,KLRW022723,返厂中,钻石饰品,情侣戒,0.147,,,,钻石,1,,,,,0,8,18K彩金,2.111,1362.22
1411345134,KLRW022723,返厂中,钻石饰品,情侣戒,0.145,,,,钻石,1,,,,,0,12,18K彩金,2.201,1375.7
1411364908,KLRW022723,返厂中,钻石饰品,情侣戒,0.182,F-G,VS,,钻石,1,,,,,0,12,18K彩金,2.244,1998.26
1411364909,KLRW022723,返厂中,钻石饰品,情侣戒,0.181,I-J,VS,,钻石,1,,,,,0,13,18K彩金,2.284,2001.45
1411364917,KLRW022723,返厂中,钻石饰品,情侣戒,0.187,,,,钻石,1,,,,,0,12,18K彩金,2.333,1608.46
1411364918,KLRW022723,返厂中,钻石饰品,情侣戒,0.188,F-G,VS,,钻石,1,,,,,0,11,18K彩金,2.262,2114
1411364919,KLRW022723,返厂中,钻石饰品,情侣戒,0.182,I-J,VS,,钻石,1,,,,,0,11,18K彩金,2.264,2003.43
1.50206E+11,KLRW022723,返厂中,钻石饰品,情侣戒,0.184,,,,钻石,1,,,,,0,15,18K彩金,2.273,1547.91
1.50206E+11,KLRW022723,返厂中,钻石饰品,情侣戒,0.186,,,,钻石,1,,,,,0,10,18K彩金,2.263,1556.52
1.50206E+11,KLRW022723,返厂中,钻石饰品,情侣戒,0.185,,,,钻石,1,,,,,0,13,18K彩金,2.463,1604.18
1411345163,KLRW022725,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,20,,,,,0,12.5,18K玫瑰金,2.316,1096.44
1.50206E+11,KLRW022725,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,20,,,,,0,13,18K玫瑰金,2.556,1210.92
1.50206E+11,KLRW022725,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,20,,,,,0,12,18K玫瑰金,2.496,1194.5
1.50206E+11,KLRW022725,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,20,,,,,0,11,18K玫瑰金,2.456,1183.56
1303006075,KLRW022839,返厂中,钻石饰品,女戒,0.45,,,,,,,,,0,0,8,18K白金,1.32,486.38
1211060296,KLRW022843,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,4,0.032,12,18K白金,2.91,1347.76
1310034883,KLRW022923,返厂中,钻石饰品,情侣戒,0.053,,,,钻石,1,,,,,0,12,18K白金,2.509,893.78
1310034907,KLRW022933,返厂中,钻石饰品,情侣戒,0.045,,,,钻石,1,,,,,0,10,18K白金,1.741,666.14
1211066519,KLRW023033,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,13,18K白金,3.06,957.2
1211066476,KLRW023043,返厂中,钻石饰品,女戒,0.4,,,,,0,,,,0,0,12,PT950,3.85,1492.36
1411373439,KLRW023775,返厂中,钻石饰品,女戒,0.362,F,SI1,,钻石,1,,心形,钻石,27,0.201,13,18K白金,1.46,1417.45
1301028266,KLRW023811,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,32,0.118,12,18K白金,1.75,1351.48
1401101831,KLRW023996,返厂中,钻石饰品,女戒,0.34,,,,钻石,1,,,钻石,12,0.047,12,18K白金,2.47,830.02
1305018115,KLRW024215,返厂中,钻石饰品,女戒,0.8,,,,,,,,钻石,18,0.061,16,18K白金,2.558,1027.44
1.50318E+11,KLRW024234,返厂中,钻石饰品,女戒,0.5,,,,,0,,,,0,0,12,18K白金,2.4,587.12
1.50318E+11,KLRW024234,返厂中,钻石饰品,女戒,0.5,,,,,0,,,,0,0,12,PT950,3.54,1066.48
1305019442,KLRW024248,返厂中,钻石饰品,女戒,0.5,,,,,0,,,钻石,14,0.058,15,18K白金,2.848,1067.57
1305019454,KLRW024251,返厂中,钻石饰品,女戒,0.5,,,,,0,,,钻石,50,0.212,11,18K白金,2.728,1784.25
1305019438,KLRW024252,返厂中,钻石饰品,女戒,0.8,,,,,0,,,钻石,6,0.028,12,PT950,3.614,1436.76
1305019437,KLRW024253,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,20,0.073,10,PT950,3.535,1651.63
1305019456,KLRW024253,返厂中,钻石饰品,女戒,0.5,,,,,0,,,钻石,18,0.061,13,18K白金,2.688,1061.79
1305019480,KLRW024255,返厂中,钻石饰品,女戒,0.7,,,,,0,,,钻石,38,0.148,12,18K白金,2.47,1424.99
1305019481,KLRW024256,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,20,0.073,13,18K白金,2.515,1069.17
1305019482,KLRW024257,返厂中,钻石饰品,女戒,0.7,,,,,0,,,钻石,54,0.198,12,18K白金,3.73,2029.91
1305019422,KLRW024264,返厂中,钻石饰品,女戒,0.3,,,,,0,,,钻石,16,0.066,11,PT950,3.647,1640.1
1305019436,KLRW024264,返厂中,钻石饰品,女戒,0.4,,,,,0,,,钻石,16,0.063,11,PT950,3.697,1647.62
1305019429,KLRW024265,返厂中,钻石饰品,女戒,0.5,,,,,0,,,钻石,12,0.048,13,PT950,4.71,1919.93
1305023776,KLRW024320,返厂中,钻石饰品,女戒,0.3,,,,,,,,钻石,22,0.078,10,18K白金,2.114,992.96
1305023780,KLRW024321,返厂中,钻石饰品,女戒,0.4,,,,,,,,钻石,24,0.095,10,18K白金,2.301,1111.8
1305023797,KLRW024330,返厂中,钻石饰品,女戒,0.5,,,,,,,,钻石,12,0.045,9,18K白金,2.181,834.95
1305033067,KLRW024394,返厂中,钻石饰品,女戒,0.3,,,,,,,,钻石,12,0.042,10,18K白金,1.992,775
1305033085,KLRW024395,返厂中,钻石饰品,女戒,0.3,,,,,,,,钻石,24,0.088,10,18K白金,2.022,1015.1
1410328099,KLRW024613,返厂中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,12,PT950,3.407,1099.04
1.50128E+11,KLRW024664,返厂中,钻石饰品,女戒,0.198,,,,,0,,,,,0,13,18K白金,1.47,355.15
1.50302E+11,KLRW024664,返厂中,钻石饰品,女戒,0.305,,,,,,,,,,0,13,18K白金,1.98,556.1
1309012604,KLRW024672,返厂中,钻石饰品,女戒,0.178,,,,钻石,1,,,钻石,28,0.278,8,18K白金,1.409,1652.65
1311069190,KLRW026004,返厂中,钻石饰品,情侣戒,0.08,,,,钻石,21,,,,,0,10,18K玫瑰金,2.73,1101.76
1311069197,KLRW026004,返厂中,钻石饰品,情侣戒,0.08,,,,钻石,21,,,,,0,9,18K玫瑰金,2.56,1061.79
1311069198,KLRW026004,返厂中,钻石饰品,情侣戒,0.08,,,,钻石,21,,,,,0,9,18K玫瑰金,2.68,1090
1311069214,KLRW026004,返厂中,钻石饰品,情侣戒,0.08,,,,钻石,21,,,,,0,8,18K玫瑰金,2.67,1087.65
1405176959,KLRW026004,返厂中,钻石饰品,情侣戒,0.072,,,,钻石,21,,,,,0,11,18K玫瑰金,2.5,1172.24
1405176960,KLRW026004,返厂中,钻石饰品,情侣戒,0.072,,,,钻石,21,,,,,0,9,18K玫瑰金,2.53,1180.58
1405177108,KLRW026004,返厂中,钻石饰品,情侣戒,0.072,,,,钻石,21,,,,,0,14,18K玫瑰金,2.53,1180.58
1405177113,KLRW026004,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,21,,,,,0,11,18K玫瑰金,2.39,1138.01
1405177118,KLRW026004,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,21,,,,,0,12,18K玫瑰金,2.5,1168.63
1405177120,KLRW026004,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,21,,,,,0,13,18K玫瑰金,2.5,1168.63
1408254846,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,11,18K玫瑰金,2.654,1219.09
1408254847,KLRW026004,返厂中,钻石饰品,情侣戒,0.071,,,,钻石,21,,,,,0,13,18K玫瑰金,2.476,1144.62
1408256408,KLRW026004,返厂中,钻石饰品,情侣戒,0.066,,,,钻石,21,,,,,0,12,18K玫瑰金,2.7,1182.69
1408256412,KLRW026004,返厂中,钻石饰品,情侣戒,0.068,,,,钻石,21,,,,,0,8,18K玫瑰金,2.57,1156.98
1408256414,KLRW026004,返厂中,钻石饰品,情侣戒,0.068,,,,钻石,21,,,,,0,11,18K玫瑰金,2.72,1195.92
1408256418,KLRW026004,返厂中,钻石饰品,情侣戒,0.068,,,,钻石,21,,,,,0,14,18K玫瑰金,2.79,1214.09
1408256422,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,13,18K玫瑰金,2.86,1212.18
1408256425,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,9,18K玫瑰金,2.74,1181.03
1408256427,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,11,18K玫瑰金,2.76,1186.22
1408256428,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,11,18K玫瑰金,2.71,1173.24
1408256429,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,10,18K玫瑰金,2.73,1178.43
1408256430,KLRW026004,返厂中,钻石饰品,情侣戒,0.063,,,,钻石,21,,,,,0,10,18K玫瑰金,2.69,1168.05
1408256431,KLRW026004,返厂中,钻石饰品,情侣戒,0.061,,,,钻石,21,,,,,0,11,18K玫瑰金,2.84,1198.95
1408256436,KLRW026004,返厂中,钻石饰品,情侣戒,0.061,,,,钻石,21,,,,,0,9,18K玫瑰金,2.7,1162.62
1408256437,KLRW026004,返厂中,钻石饰品,情侣戒,0.061,,,,钻石,21,,,,,0,11,18K玫瑰金,2.75,1175.59
1408256438,KLRW026004,返厂中,钻石饰品,情侣戒,0.061,,,,钻石,21,,,,,0,12,18K玫瑰金,2.76,1178.19
1408256439,KLRW026004,返厂中,钻石饰品,情侣戒,0.061,,,,钻石,21,,,,,0,12,18K玫瑰金,2.69,1160.02
1411345141,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,12,18K玫瑰金,2.624,1211.2
1411345143,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,12,18K玫瑰金,2.664,1221.58
1411345144,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,10,18K玫瑰金,2.554,1193.03
1411345145,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,14,18K玫瑰金,2.684,1226.77
1411345151,KLRW026004,返厂中,钻石饰品,情侣戒,0.078,,,,钻石,21,,,,,0,12.5,18K玫瑰金,2.884,1278.69
